start	end	avg.score
0.0	100000.0	0.250558651136
50000.0	150000.0	0.21563436662
100000.0	200000.0	0.0955387353921
150000.0	250000.0	0.069187834697
200000.0	300000.0	0.0588289214296
250000.0	350000.0	0.0520319025347
300000.0	400000.0	0.0971297146687
350000.0	450000.0	0.143183640482
400000.0	500000.0	0.11338019794
450000.0	550000.0	0.0996748861785
500000.0	600000.0	0.165976693179
550000.0	650000.0	0.170991600456
600000.0	700000.0	0.125877051525
650000.0	750000.0	0.265426081977
700000.0	800000.0	0.551452264641
750000.0	850000.0	0.778912178513
850000.0	950000.0	0.842076020027
1100000.0	1200000.0	0.897361513377
1150000.0	1250000.0	0.847987526099
1350000.0	1450000.0	0.8837871779
1400000.0	1500000.0	0.869206229343
1500000.0	1600000.0	0.8721993334
1550000.0	1650000.0	0.721114042528
1600000.0	1700000.0	0.774947098357
1650000.0	1750000.0	0.899339975238
1850000.0	1950000.0	0.884392230386
2000000.0	2100000.0	0.87608443365
2250000.0	2350000.0	0.845693084603
2400000.0	2500000.0	0.809677490582
2450000.0	2550000.0	0.781487413326
2500000.0	2600000.0	0.871009403122
2550000.0	2650000.0	0.551999340204
2600000.0	2700000.0	0.278607185096
2650000.0	2750000.0	0.608148384874
2800000.0	2900000.0	0.83324766677
2900000.0	3000000.0	0.897195484033
2950000.0	3050000.0	0.899033118574
3050000.0	3150000.0	0.695181345523
3150000.0	3250000.0	0.773816258762
3250000.0	3350000.0	0.892706476119
3300000.0	3400000.0	0.574065540691
3450000.0	3550000.0	0.727743773158
3550000.0	3650000.0	0.892281128954
3600000.0	3700000.0	0.887655222465
3800000.0	3900000.0	0.435593720099
3850000.0	3950000.0	0.0
3900000.0	4000000.0	0.036200461427
3950000.0	4050000.0	0.534225128549
4000000.0	4100000.0	0.878505204573
4250000.0	4350000.0	0.897583324375
4450000.0	4550000.0	0.856560383052
4750000.0	4850000.0	0.847312020187
4850000.0	4950000.0	0.870633734479
5000000.0	5100000.0	0.653431500298
5050000.0	5150000.0	0.792651147068
5150000.0	5250000.0	0.899451510414
5200000.0	5300000.0	0.859030277563
5250000.0	5350000.0	0.791637812623
5300000.0	5400000.0	0.874564141057
5450000.0	5550000.0	0.805461636148
5500000.0	5600000.0	0.824468472703
5750000.0	5850000.0	0.873813325992
5800000.0	5900000.0	0.826346365999
6050000.0	6150000.0	0.843417957997
6150000.0	6250000.0	0.77801063273
6300000.0	6400000.0	0.826321491105
7150000.0	7250000.0	0.893015530113
7350000.0	7450000.0	0.884744410602
7400000.0	7500000.0	0.892100522946
7500000.0	7600000.0	0.774677637617
7700000.0	7800000.0	0.802984618199
7750000.0	7850000.0	0.812383166964
8150000.0	8250000.0	0.894059789541
8650000.0	8750000.0	0.854564931422
8700000.0	8800000.0	0.889038722063
9300000.0	9400000.0	0.803384989479
9650000.0	9750000.0	0.88432234832
10550000.0	10650000.0	0.899030858906
10650000.0	10750000.0	0.896021102768
10750000.0	10850000.0	0.785756207137
10850000.0	10950000.0	0.876664171597
11100000.0	11200000.0	0.882108845989
11750000.0	11850000.0	0.894453162619
12500000.0	12600000.0	0.835854314874
12800000.0	12900000.0	0.751228951082
12850000.0	12950000.0	0.606042994833
12900000.0	13000000.0	0.44796577384
12950000.0	13050000.0	0.337096884423
13000000.0	13100000.0	0.164759071268
13050000.0	13150000.0	0.159039800291
13100000.0	13200000.0	0.465302962361
13150000.0	13250000.0	0.39614958828
13200000.0	13300000.0	0.0742165898
13250000.0	13350000.0	0.0973733403408
13300000.0	13400000.0	0.266991705351
13350000.0	13450000.0	0.311025308308
13400000.0	13500000.0	0.355756396102
13450000.0	13550000.0	0.459901205129
13500000.0	13600000.0	0.282746411987
13550000.0	13650000.0	0.147597377714
13600000.0	13700000.0	0.30170447279
13650000.0	13750000.0	0.41599763025
