start	end	avg.score
0.0	100000.0	0.873770897452
50000.0	150000.0	0.857872071901
450000.0	550000.0	0.894966193318
550000.0	650000.0	0.708869331648
650000.0	750000.0	0.826369782513
950000.0	1050000.0	0.859949616178
1150000.0	1250000.0	0.799280494799
1200000.0	1300000.0	0.794563740303
1250000.0	1350000.0	0.86386058035
1300000.0	1400000.0	0.832254602384
1350000.0	1450000.0	0.855513591163
1450000.0	1550000.0	0.841751326391
1500000.0	1600000.0	0.898439454325
1600000.0	1700000.0	0.837289321484
1650000.0	1750000.0	0.759598172661
1750000.0	1850000.0	0.880193352974
1850000.0	1950000.0	0.775624093053
1950000.0	2050000.0	0.778448250105
2050000.0	2150000.0	0.895923103741
2100000.0	2200000.0	0.870125700819
2400000.0	2500000.0	0.82463873026
2550000.0	2650000.0	0.832956881679
2800000.0	2900000.0	0.822993488785
2850000.0	2950000.0	0.801256761943
2950000.0	3050000.0	0.812499132881
3300000.0	3400000.0	0.875056811143
3450000.0	3550000.0	0.764144508242
3500000.0	3600000.0	0.397286627714
3550000.0	3650000.0	0.608960025845
3800000.0	3900000.0	0.852720581136
4050000.0	4150000.0	0.834702579132
4100000.0	4200000.0	0.893188329929
4150000.0	4250000.0	0.871874809426
4400000.0	4500000.0	0.835499221401
4550000.0	4650000.0	0.877796133028
4700000.0	4800000.0	0.727923477733
4750000.0	4850000.0	0.897913301767
4900000.0	5000000.0	0.669193959531
4950000.0	5050000.0	0.581873591332
5000000.0	5100000.0	0.162117461432
5050000.0	5150000.0	0.18669725391
5100000.0	5200000.0	0.674628807502
5200000.0	5300000.0	0.891554730656
5250000.0	5350000.0	0.637818187373
5350000.0	5450000.0	0.742520318207
5450000.0	5550000.0	0.723167274637
5600000.0	5700000.0	0.883810614571
5700000.0	5800000.0	0.83868626726
5750000.0	5850000.0	0.786109234436
5850000.0	5950000.0	0.872845859468
5950000.0	6050000.0	0.841392450674
6050000.0	6150000.0	0.862961209936
6100000.0	6200000.0	0.859448479965
6150000.0	6250000.0	0.872200084662
6200000.0	6300000.0	0.820272326728
6250000.0	6350000.0	0.899751899141
6450000.0	6550000.0	0.89691598707
6550000.0	6650000.0	0.896154147786
6600000.0	6700000.0	0.732689218535
6700000.0	6800000.0	0.686456369296
6850000.0	6950000.0	0.462171535524
6950000.0	7050000.0	0.883270863918
7000000.0	7100000.0	0.780762167254
7150000.0	7250000.0	0.773878015993
7300000.0	7400000.0	0.816715552929
7650000.0	7750000.0	0.844497707713
7750000.0	7850000.0	0.686335386193
7800000.0	7900000.0	0.821106539608
8000000.0	8100000.0	0.874668920451
8150000.0	8250000.0	0.767370204012
8200000.0	8300000.0	0.877285149036
8250000.0	8350000.0	0.876648967106
8350000.0	8450000.0	0.763107881281
8450000.0	8550000.0	0.755386052082
8550000.0	8650000.0	0.808822446299
8750000.0	8850000.0	0.781240746361
9000000.0	9100000.0	0.790197265135
9100000.0	9200000.0	0.8801219654
9900000.0	10000000.0	0.844290381078
10050000.0	10150000.0	0.899403133848
11050000.0	11150000.0	0.78201159704
11100000.0	11200000.0	0.713910190047
11150000.0	11250000.0	0.791240691518
11850000.0	11950000.0	0.839617646752
12150000.0	12250000.0	0.853120343282
12400000.0	12500000.0	0.837459274764
12450000.0	12550000.0	0.759041413953
12650000.0	12750000.0	0.89205421705
12750000.0	12850000.0	0.848899899291
12800000.0	12900000.0	0.782560417137
12850000.0	12950000.0	0.622996177456
12900000.0	13000000.0	0.865726027889
13100000.0	13200000.0	0.865581798735
13150000.0	13250000.0	0.763210887267
13250000.0	13350000.0	0.882052482246
13400000.0	13500000.0	0.864411164468
13600000.0	13700000.0	0.857456121157
13700000.0	13800000.0	0.876128415971
13800000.0	13900000.0	0.792082186911
13850000.0	13950000.0	0.854724337468
13900000.0	14000000.0	0.853127128889
14000000.0	14100000.0	0.86967238291
14200000.0	14300000.0	0.825317027901
14450000.0	14550000.0	0.749628226751
14600000.0	14700000.0	0.877191569637
14700000.0	14800000.0	0.881491852257
14900000.0	15000000.0	0.828537289193
15000000.0	15100000.0	0.862940708207
15100000.0	15200000.0	0.896171908788
15150000.0	15250000.0	0.833180880416
15200000.0	15300000.0	0.864381905992
15350000.0	15450000.0	0.88653414373
15400000.0	15500000.0	0.877704432225
15550000.0	15650000.0	0.898365402908
15600000.0	15700000.0	0.895370905264
15900000.0	16000000.0	0.841386582378
15950000.0	16050000.0	0.806853474458
