start	end	avg.score
0.0	100000.0	0.160993759521
50000.0	150000.0	0.135808709675
100000.0	200000.0	0.445591589176
150000.0	250000.0	0.845671077862
200000.0	300000.0	0.827392902695
250000.0	350000.0	0.818370441134
300000.0	400000.0	0.680147270537
350000.0	450000.0	0.838964674528
600000.0	700000.0	0.866583440615
650000.0	750000.0	0.866244166939
750000.0	850000.0	0.894834783937
800000.0	900000.0	0.883721250279
850000.0	950000.0	0.789109994999
900000.0	1000000.0	0.866748293567
1000000.0	1100000.0	0.740052999425
1100000.0	1200000.0	0.738667026674
1150000.0	1250000.0	0.898622424157
1250000.0	1350000.0	0.867186459737
1300000.0	1400000.0	0.825770580333
1500000.0	1600000.0	0.79843951231
1550000.0	1650000.0	0.894298587151
1600000.0	1700000.0	0.881106656672
1650000.0	1750000.0	0.860568567433
1950000.0	2050000.0	0.863566148599
2100000.0	2200000.0	0.853787647282
2150000.0	2250000.0	0.841155421354
2200000.0	2300000.0	0.740904792123
2250000.0	2350000.0	0.790746024449
2350000.0	2450000.0	0.843683904948
2400000.0	2500000.0	0.476445806508
2600000.0	2700000.0	0.497707384504
2750000.0	2850000.0	0.782131043418
2800000.0	2900000.0	0.830865299563
2950000.0	3050000.0	0.878813954966
3000000.0	3100000.0	0.873185860623
3050000.0	3150000.0	0.84218912416
3100000.0	3200000.0	0.884275846273
3300000.0	3400000.0	0.890212754293
3350000.0	3450000.0	0.897584457028
3600000.0	3700000.0	0.890534378954
3700000.0	3800000.0	0.885931244135
3850000.0	3950000.0	0.843718037564
3900000.0	4000000.0	0.828888373285
3950000.0	4050000.0	0.766422744966
4100000.0	4200000.0	0.883726152485
4200000.0	4300000.0	0.870959769762
4250000.0	4350000.0	0.891987962058
4300000.0	4400000.0	0.881382115871
4350000.0	4450000.0	0.870345702695
4400000.0	4500000.0	0.784202259841
4450000.0	4550000.0	0.795465371071
4650000.0	4750000.0	0.895955829697
4700000.0	4800000.0	0.864665343903
4750000.0	4850000.0	0.866057134913
4950000.0	5050000.0	0.652201720269
5000000.0	5100000.0	0.864638893892
5150000.0	5250000.0	0.671241424736
5200000.0	5300000.0	0.892241608394
5300000.0	5400000.0	0.799800904877
5450000.0	5550000.0	0.833873226347
5500000.0	5600000.0	0.675939320065
5550000.0	5650000.0	0.832428456979
5600000.0	5700000.0	0.84678134208
5700000.0	5800000.0	0.893443150996
5750000.0	5850000.0	0.75092131851
5850000.0	5950000.0	0.897866065685
5950000.0	6050000.0	0.891422429387
6300000.0	6400000.0	0.830004936428
6400000.0	6500000.0	0.753958571736
6750000.0	6850000.0	0.819656702904
6800000.0	6900000.0	0.66308323822
6850000.0	6950000.0	0.791309239836
6900000.0	7000000.0	0.728046026782
6950000.0	7050000.0	0.535974411493
7000000.0	7100000.0	0.385564481549
7050000.0	7150000.0	0.215947415656
7100000.0	7200000.0	0.243113423345
7150000.0	7250000.0	0.436863633249
7200000.0	7300000.0	0.50165198365
7250000.0	7350000.0	0.50928976455
7300000.0	7400000.0	0.465159082048
7350000.0	7450000.0	0.280276709965
7400000.0	7500000.0	0.141738739552
7450000.0	7550000.0	0.133468245567
7500000.0	7600000.0	0.144337113713
7550000.0	7650000.0	0.192199769814
7600000.0	7700000.0	0.379229123352
7650000.0	7750000.0	0.518432333241
7700000.0	7800000.0	0.455230232339
7750000.0	7850000.0	0.4180145554
7800000.0	7900000.0	0.298123631481
7850000.0	7950000.0	0.27977260541
7900000.0	8000000.0	0.350453981156
7950000.0	8050000.0	0.393849901741
8000000.0	8100000.0	0.468445343605
8050000.0	8150000.0	0.771214726623
8150000.0	8250000.0	0.831629867736
8300000.0	8400000.0	0.88997918491
8350000.0	8450000.0	0.867376704148
8400000.0	8500000.0	0.831663765159
9200000.0	9300000.0	0.863314407522
9400000.0	9500000.0	0.795331065384
9450000.0	9550000.0	0.889134591526
9500000.0	9600000.0	0.837146794307
9950000.0	10050000.0	0.692211766329
10050000.0	10150000.0	0.803376533591
10100000.0	10200000.0	0.724742503352
10250000.0	10350000.0	0.707036083519
10300000.0	10400000.0	0.868810455233
10400000.0	10500000.0	0.846499014074
10450000.0	10550000.0	0.871958028009
10550000.0	10650000.0	0.798215646306
10700000.0	10800000.0	0.867000261267
10750000.0	10850000.0	0.854671481144
10800000.0	10900000.0	0.872276745883
10850000.0	10950000.0	0.878823053794
10900000.0	11000000.0	0.812603074768
11250000.0	11350000.0	0.895856154523
11400000.0	11500000.0	0.801825605546
11600000.0	11700000.0	0.822455270781
11800000.0	11900000.0	0.825324179266
11850000.0	11950000.0	0.500766955871
11900000.0	12000000.0	0.43225937157
11950000.0	12050000.0	0.406962422407
12000000.0	12100000.0	0.360647928432
12050000.0	12150000.0	0.189349600391
12100000.0	12200000.0	0.264686805534
12150000.0	12250000.0	0.460973571113
12200000.0	12300000.0	0.425571629891
12250000.0	12350000.0	0.380643003651
12300000.0	12400000.0	0.38702641693
12350000.0	12450000.0	0.497599922428
12400000.0	12500000.0	0.53566129711
12450000.0	12550000.0	0.552901205824
12500000.0	12600000.0	0.797660415509
12600000.0	12700000.0	0.803187117505
13400000.0	13500000.0	0.711378780804
13450000.0	13550000.0	0.814672098959
13700000.0	13800000.0	0.89899792987
13750000.0	13850000.0	0.773950066993
13800000.0	13900000.0	0.631755886983
14150000.0	14250000.0	0.823021830498
14200000.0	14300000.0	0.807366061995
14500000.0	14600000.0	0.876330674222
14600000.0	14700000.0	0.842091844836
14750000.0	14850000.0	0.78419546711
14900000.0	15000000.0	0.818270740324
14950000.0	15050000.0	0.811814320104
15150000.0	15250000.0	0.749125635157
15350000.0	15450000.0	0.87312274381
15400000.0	15500000.0	0.852604038026
15450000.0	15550000.0	0.78687716098
15650000.0	15750000.0	0.869734488646
15800000.0	15900000.0	0.807337297956
16000000.0	16100000.0	0.70109650849
16050000.0	16150000.0	0.862578888202
16100000.0	16200000.0	0.89388021208
16200000.0	16300000.0	0.517054661992
16250000.0	16350000.0	0.714505604024
16450000.0	16550000.0	0.755649065343
16600000.0	16700000.0	0.877436407634
16750000.0	16850000.0	0.886862043943
16950000.0	17050000.0	0.872542908944
17300000.0	17400000.0	0.783650921244
17700000.0	17800000.0	0.883379146517
17850000.0	17950000.0	0.891971684834
18150000.0	18250000.0	0.390692281131
18200000.0	18300000.0	0.88890347173
18350000.0	18450000.0	0.882253059324
18500000.0	18600000.0	0.895849266141
18950000.0	19050000.0	0.789372063135
19000000.0	19100000.0	0.856080080706
19350000.0	19450000.0	0.881768036467
19400000.0	19500000.0	0.862129114782
19450000.0	19550000.0	0.875600221065
19600000.0	19700000.0	0.777302962832
19650000.0	19750000.0	0.795700587565
19700000.0	19800000.0	0.762039759521
20050000.0	20150000.0	0.848846060359
20300000.0	20400000.0	0.873353593797
20500000.0	20600000.0	0.808962193495
20550000.0	20650000.0	0.876500099237
20650000.0	20750000.0	0.831294827358
20950000.0	21050000.0	0.784436651578
21050000.0	21150000.0	0.509548726061
21150000.0	21250000.0	0.868114677806
21200000.0	21300000.0	0.872876707531
21250000.0	21350000.0	0.763582029864
21300000.0	21400000.0	0.873060250964
21400000.0	21500000.0	0.804659881825
21500000.0	21600000.0	0.798658381748
21600000.0	21700000.0	0.873735910943
21900000.0	22000000.0	0.773483878916
22450000.0	22550000.0	0.847120691209
23050000.0	23150000.0	0.869057660097
23100000.0	23200000.0	0.864387609599
23300000.0	23400000.0	0.827951341035
23450000.0	23550000.0	0.845781698191
23950000.0	24050000.0	0.831598820252
24050000.0	24150000.0	0.63215733508
24100000.0	24200000.0	0.84110766172
24200000.0	24300000.0	0.825242398947
24250000.0	24350000.0	0.866927629247
24400000.0	24500000.0	0.897191390193
24450000.0	24550000.0	0.768295010705
24500000.0	24600000.0	0.842152024804
24550000.0	24650000.0	0.898415952669
24650000.0	24750000.0	0.734147052829
24850000.0	24950000.0	0.816687526292
25500000.0	25600000.0	0.845601192319
25550000.0	25650000.0	0.870592770929
25600000.0	25700000.0	0.857734187794
25700000.0	25800000.0	0.764993426917
25750000.0	25850000.0	0.88874098362
25800000.0	25900000.0	0.860823810667
25900000.0	26000000.0	0.796325435352
26200000.0	26300000.0	0.87569915485
26350000.0	26450000.0	0.864124247022
26600000.0	26700000.0	0.748357355537
26650000.0	26750000.0	0.80759376761
26750000.0	26850000.0	0.614862770512
26850000.0	26950000.0	0.840708676974
26900000.0	27000000.0	0.862877488622
26950000.0	27050000.0	0.889505326955
27150000.0	27250000.0	0.883855324198
27250000.0	27350000.0	0.82549183335
27300000.0	27400000.0	0.844499621342
27400000.0	27500000.0	0.879393884753
28100000.0	28200000.0	0.882707828803
28600000.0	28700000.0	0.882263959921
29500000.0	29600000.0	0.823852520712
29550000.0	29650000.0	0.876264802543
29650000.0	29750000.0	0.869739924039
30850000.0	30950000.0	0.893225656567
31000000.0	31100000.0	0.890342818899
31200000.0	31300000.0	0.856428550375
31250000.0	31350000.0	0.631597782686
31600000.0	31700000.0	0.823611505427
31650000.0	31750000.0	0.860825335775
31700000.0	31800000.0	0.85638675756
31850000.0	31950000.0	0.766958240196
31900000.0	32000000.0	0.858075926808
32000000.0	32100000.0	0.794057519407
32400000.0	32500000.0	0.897683882947
32450000.0	32550000.0	0.663330831182
32500000.0	32600000.0	0.879111981615
32600000.0	32700000.0	0.80443723264
32700000.0	32800000.0	0.802099413257
32800000.0	32900000.0	0.803449946
32850000.0	32950000.0	0.731071778681
32900000.0	33000000.0	0.879042194791
32950000.0	33050000.0	0.85682318141
33200000.0	33300000.0	0.827645917971
33700000.0	33800000.0	0.795210565205
33750000.0	33850000.0	0.884925779551
33850000.0	33950000.0	0.885317073594
33950000.0	34050000.0	0.866363875254
34000000.0	34100000.0	0.80314806758
34200000.0	34300000.0	0.842003258927
34250000.0	34350000.0	0.792043495911
34350000.0	34450000.0	0.709114058283
34450000.0	34550000.0	0.811204866526
34500000.0	34600000.0	0.879041153172
34800000.0	34900000.0	0.834770764924
35000000.0	35100000.0	0.783676690918
35050000.0	35150000.0	0.851003821195
35200000.0	35300000.0	0.893639502515
35300000.0	35400000.0	0.834210849821
35350000.0	35450000.0	0.878987447239
35500000.0	35600000.0	0.83498137163
35550000.0	35650000.0	0.871378276595
35650000.0	35750000.0	0.744130280118
35700000.0	35800000.0	0.866111918936
36000000.0	36100000.0	0.857835709865
36100000.0	36200000.0	0.869390393646
36200000.0	36300000.0	0.790875428788
36250000.0	36350000.0	0.843078046482
36300000.0	36400000.0	0.731430644257
36350000.0	36450000.0	0.67168179102
36400000.0	36500000.0	0.600086315592
36550000.0	36650000.0	0.876861508219
36750000.0	36850000.0	0.83848467725
36800000.0	36900000.0	0.860230689002
36850000.0	36950000.0	0.895829521228
36900000.0	37000000.0	0.532523203863
36950000.0	37050000.0	0.895389147834
37100000.0	37200000.0	0.644226976336
37250000.0	37350000.0	0.863064390578
37300000.0	37400000.0	0.874467299934
37400000.0	37500000.0	0.702728781136
37550000.0	37650000.0	0.870234582178
38500000.0	38600000.0	0.88669610601
38850000.0	38950000.0	0.88196059099
