start	end	avg.score
0.0	100000.0	0.171466246259
50000.0	150000.0	0.590122037881
100000.0	200000.0	0.878606895168
400000.0	500000.0	0.826991591732
550000.0	650000.0	0.862679995166
600000.0	700000.0	0.836357972736
850000.0	950000.0	0.764528436082
1200000.0	1300000.0	0.86109653907
1250000.0	1350000.0	0.797678932112
1300000.0	1400000.0	0.869725923083
1400000.0	1500000.0	0.82538545133
1750000.0	1850000.0	0.884131024267
1800000.0	1900000.0	0.889129752227
1900000.0	2000000.0	0.691815506751
2050000.0	2150000.0	0.882622526715
2100000.0	2200000.0	0.861792862164
2250000.0	2350000.0	0.786904654963
2300000.0	2400000.0	0.82028863119
2400000.0	2500000.0	0.881435303575
2500000.0	2600000.0	0.738001176628
2700000.0	2800000.0	0.716238295332
2950000.0	3050000.0	0.839709203938
3050000.0	3150000.0	0.858732793217
3400000.0	3500000.0	0.874318728515
3650000.0	3750000.0	0.438621194427
4100000.0	4200000.0	0.812251606232
4250000.0	4350000.0	0.88744747093
4350000.0	4450000.0	0.859691534321
4400000.0	4500000.0	0.790674903024
4500000.0	4600000.0	0.605936449344
4600000.0	4700000.0	0.782254545753
4650000.0	4750000.0	0.78157120254
4750000.0	4850000.0	0.745599456865
4800000.0	4900000.0	0.788410229436
4850000.0	4950000.0	0.881075087423
4950000.0	5050000.0	0.828541424361
5000000.0	5100000.0	0.845889233235
5100000.0	5200000.0	0.899775921166
5150000.0	5250000.0	0.865278128283
5200000.0	5300000.0	0.814172106341
5250000.0	5350000.0	0.845079347239
5400000.0	5500000.0	0.895925355865
5500000.0	5600000.0	0.852273784046
5750000.0	5850000.0	0.887253833062
6400000.0	6500000.0	0.774988946127
6500000.0	6600000.0	0.848500690175
6650000.0	6750000.0	0.858214084902
6800000.0	6900000.0	0.769678712212
6850000.0	6950000.0	0.89808114889
7000000.0	7100000.0	0.890242402789
7050000.0	7150000.0	0.812552473084
7100000.0	7200000.0	0.888530244797
7150000.0	7250000.0	0.886089074209
7650000.0	7750000.0	0.875522578504
8250000.0	8350000.0	0.891772112596
8700000.0	8800000.0	0.756556891122
8850000.0	8950000.0	0.762314576876
9050000.0	9150000.0	0.809112087115
9300000.0	9400000.0	0.846762428135
9400000.0	9500000.0	0.846534700837
9500000.0	9600000.0	0.857620970384
9550000.0	9650000.0	0.808212537032
9600000.0	9700000.0	0.719891703471
9700000.0	9800000.0	0.796822993277
9800000.0	9900000.0	0.87498808893
9900000.0	10000000.0	0.710180269687
10050000.0	10150000.0	0.716501622741
10100000.0	10200000.0	0.886529549425
10400000.0	10500000.0	0.886685664287
10500000.0	10600000.0	0.637873844066
10650000.0	10750000.0	0.765335544908
10700000.0	10800000.0	0.85953808619
10850000.0	10950000.0	0.827106987331
10900000.0	11000000.0	0.883592194605
11050000.0	11150000.0	0.793751446943
11150000.0	11250000.0	0.795715972801
11200000.0	11300000.0	0.828342076595
11250000.0	11350000.0	0.758936394186
11300000.0	11400000.0	0.740555737581
11550000.0	11650000.0	0.763013582065
11650000.0	11750000.0	0.800612808676
12700000.0	12800000.0	0.864653275015
12750000.0	12850000.0	0.870392732194
13550000.0	13650000.0	0.882029507525
14150000.0	14250000.0	0.798778815448
14300000.0	14400000.0	0.768312405289
14350000.0	14450000.0	0.678324193953
14700000.0	14800000.0	0.884792613529
14950000.0	15050000.0	0.864800242871
15000000.0	15100000.0	0.893974999862
15400000.0	15500000.0	0.898125247594
15700000.0	15800000.0	0.894980051957
15750000.0	15850000.0	0.888659236383
15850000.0	15950000.0	0.74509810873
15900000.0	16000000.0	0.875370841331
16050000.0	16150000.0	0.878396005124
16200000.0	16300000.0	0.879700745819
16250000.0	16350000.0	0.890128879618
16700000.0	16800000.0	0.871534435558
17700000.0	17800000.0	0.756580211433
17750000.0	17850000.0	0.599739275207
17800000.0	17900000.0	0.507801419547
17850000.0	17950000.0	0.492889333818
17900000.0	18000000.0	0.370100551004
17950000.0	18050000.0	0.258589086231
18000000.0	18100000.0	0.385945774388
18050000.0	18150000.0	0.513943009973
18100000.0	18200000.0	0.506765087088
18150000.0	18250000.0	0.628795814966
18200000.0	18300000.0	0.888125733814
18250000.0	18350000.0	0.896123047485
18350000.0	18450000.0	0.894168837755
18700000.0	18800000.0	0.834599302789
18800000.0	18900000.0	0.742694822561
18900000.0	19000000.0	0.853183203738
19150000.0	19250000.0	0.857757447833
19300000.0	19400000.0	0.871695834612
19350000.0	19450000.0	0.899435048062
19650000.0	19750000.0	0.818041055525
19900000.0	20000000.0	0.715806667278
20000000.0	20100000.0	0.801833693184
20100000.0	20200000.0	0.881503567426
20150000.0	20250000.0	0.883015746696
20200000.0	20300000.0	0.774406867346
20300000.0	20400000.0	0.885200187972
20400000.0	20500000.0	0.884887361657
20500000.0	20600000.0	0.838879329071
20600000.0	20700000.0	0.729729640959
20700000.0	20800000.0	0.866551363302
20750000.0	20850000.0	0.85407837426
20800000.0	20900000.0	0.846667376507
20950000.0	21050000.0	0.843710249967
21250000.0	21350000.0	0.890826127948
22300000.0	22400000.0	0.725254162578
22350000.0	22450000.0	0.866827501918
22500000.0	22600000.0	0.846930844357
22600000.0	22700000.0	0.74113661945
22650000.0	22750000.0	0.843378069769
22750000.0	22850000.0	0.513755254727
22950000.0	23050000.0	0.821188488675
23000000.0	23100000.0	0.788135498657
23950000.0	24050000.0	0.898462766803
24000000.0	24100000.0	0.829296611233
24100000.0	24200000.0	0.873120177762
24300000.0	24400000.0	0.85596579037
24450000.0	24550000.0	0.842000492011
25250000.0	25350000.0	0.875160085688
25450000.0	25550000.0	0.87596387727
25650000.0	25750000.0	0.856052905409
25750000.0	25850000.0	0.861156313833
25950000.0	26050000.0	0.852819198969
26100000.0	26200000.0	0.879672992299
26200000.0	26300000.0	0.839742387987
26250000.0	26350000.0	0.811255593772
26300000.0	26400000.0	0.886125103056
26400000.0	26500000.0	0.872811085327
26450000.0	26550000.0	0.830625916517
26500000.0	26600000.0	0.833472914273
27500000.0	27600000.0	0.882134815932
27550000.0	27650000.0	0.877745064959
27700000.0	27800000.0	0.865926447807
28050000.0	28150000.0	0.892586536819
28100000.0	28200000.0	0.871240630564
28200000.0	28300000.0	0.838589076784
29050000.0	29150000.0	0.8940397042
29500000.0	29600000.0	0.820912696232
29550000.0	29650000.0	0.898703432886
30250000.0	30350000.0	0.894059686528
30300000.0	30400000.0	0.856737241577
30500000.0	30600000.0	0.878032087863
31100000.0	31200000.0	0.84286633795
31150000.0	31250000.0	0.877394132529
31200000.0	31300000.0	0.813769723696
31500000.0	31600000.0	0.823691660288
31550000.0	31650000.0	0.859519684868
31600000.0	31700000.0	0.795410339459
31650000.0	31750000.0	0.879856614339
31700000.0	31800000.0	0.865557451382
31800000.0	31900000.0	0.704981421728
31900000.0	32000000.0	0.862586298833
32100000.0	32200000.0	0.801934554178
32850000.0	32950000.0	0.897233056146
32900000.0	33000000.0	0.878650344148
32950000.0	33050000.0	0.885430288211
33050000.0	33150000.0	0.852827570961
33100000.0	33200000.0	0.869892034327
33750000.0	33850000.0	0.865240447218
34050000.0	34150000.0	0.794579194723
34100000.0	34200000.0	0.873426365031
34450000.0	34550000.0	0.808620374663
34500000.0	34600000.0	0.631486567593
34700000.0	34800000.0	0.856475666257
35050000.0	35150000.0	0.87726705471
35650000.0	35750000.0	0.89308049346
35750000.0	35850000.0	0.84525042949
35950000.0	36050000.0	0.863050061648
36100000.0	36200000.0	0.883543690549
36200000.0	36300000.0	0.767647147706
36400000.0	36500000.0	0.854357377367
36550000.0	36650000.0	0.8489281589
36600000.0	36700000.0	0.872581753784
37150000.0	37250000.0	0.897665778914
37300000.0	37400000.0	0.870729808285
37350000.0	37450000.0	0.882445738879
37400000.0	37500000.0	0.756810287763
37450000.0	37550000.0	0.789029534693
37850000.0	37950000.0	0.898260284321
38100000.0	38200000.0	0.869335518829
38450000.0	38550000.0	0.854016437863
38500000.0	38600000.0	0.740645141486
38550000.0	38650000.0	0.716127069586
38600000.0	38700000.0	0.625684878222
38650000.0	38750000.0	0.442825671741
38700000.0	38800000.0	0.504137095242
38750000.0	38850000.0	0.523048980827
38800000.0	38900000.0	0.364233925597
38850000.0	38950000.0	0.505370040213
38900000.0	39000000.0	0.54662440819
38950000.0	39050000.0	0.562064348014
39000000.0	39100000.0	0.652570459512
39050000.0	39150000.0	0.863861238335
39100000.0	39200000.0	0.5426449999
39150000.0	39250000.0	0.0
39200000.0	39300000.0	0.0
39250000.0	39350000.0	0.0
39300000.0	39400000.0	0.0
39350000.0	39450000.0	0.0
39400000.0	39500000.0	0.0
39450000.0	39550000.0	0.0
39500000.0	39600000.0	0.0
39550000.0	39650000.0	0.0
39600000.0	39700000.0	0.0
39650000.0	39750000.0	0.0
39700000.0	39800000.0	0.0
39750000.0	39850000.0	0.0
39800000.0	39900000.0	0.0
39850000.0	39950000.0	0.0
39900000.0	40000000.0	0.0
39950000.0	40050000.0	0.0
40000000.0	40100000.0	0.0
40050000.0	40150000.0	0.0
40100000.0	40200000.0	0.0
40150000.0	40250000.0	0.0
40200000.0	40300000.0	0.0
40250000.0	40350000.0	0.0
40300000.0	40400000.0	0.0
40350000.0	40450000.0	0.0
40400000.0	40500000.0	0.0
40450000.0	40550000.0	0.0
40500000.0	40600000.0	0.0
40550000.0	40650000.0	0.0
40600000.0	40700000.0	0.0
40650000.0	40750000.0	0.0
40700000.0	40800000.0	0.0
40750000.0	40850000.0	0.0
40800000.0	40900000.0	0.0
40850000.0	40950000.0	0.0
40900000.0	41000000.0	0.0
40950000.0	41050000.0	0.0
41000000.0	41100000.0	0.0
41050000.0	41150000.0	0.0
41100000.0	41200000.0	0.0
41150000.0	41250000.0	0.0
41200000.0	41300000.0	0.0
41250000.0	41350000.0	0.0
41300000.0	41400000.0	0.0
41350000.0	41450000.0	0.0
41400000.0	41500000.0	0.0
41450000.0	41550000.0	0.0
41500000.0	41600000.0	0.0
41550000.0	41650000.0	0.0
41600000.0	41700000.0	0.0
41650000.0	41750000.0	0.0
41700000.0	41800000.0	0.0
41750000.0	41850000.0	0.0
41800000.0	41900000.0	0.0
41850000.0	41950000.0	0.0
41900000.0	42000000.0	0.0
41950000.0	42050000.0	0.0
42000000.0	42100000.0	0.0
42050000.0	42150000.0	0.0
42100000.0	42200000.0	0.0
42150000.0	42250000.0	0.0
42200000.0	42300000.0	0.0
42250000.0	42350000.0	0.0
42300000.0	42400000.0	0.312932961183
