start	end	avg.score
0.0	100000.0	0.761057288746
150000.0	250000.0	0.883757446022
650000.0	750000.0	0.865216254381
900000.0	1000000.0	0.89826184911
1350000.0	1450000.0	0.687991870814
1400000.0	1500000.0	0.300265919354
1450000.0	1550000.0	0.646010318774
1500000.0	1600000.0	0.810888802947
1750000.0	1850000.0	0.895538132273
1800000.0	1900000.0	0.841665732438
2100000.0	2200000.0	0.8438533693
2250000.0	2350000.0	0.841655335506
2300000.0	2400000.0	0.891958744058
2900000.0	3000000.0	0.823832964833
3300000.0	3400000.0	0.884699720699
3350000.0	3450000.0	0.88083579231
3400000.0	3500000.0	0.860501544346
3450000.0	3550000.0	0.883643867926
3500000.0	3600000.0	0.76086146048
3550000.0	3650000.0	0.89742463735
3650000.0	3750000.0	0.846209741039
3700000.0	3800000.0	0.721229151739
3750000.0	3850000.0	0.481492650325
3850000.0	3950000.0	0.528712947929
3900000.0	4000000.0	0.691405562346
3950000.0	4050000.0	0.636930490894
4000000.0	4100000.0	0.600571823845
4050000.0	4150000.0	0.595956125364
4100000.0	4200000.0	0.730268443916
4150000.0	4250000.0	0.877969170436
4800000.0	4900000.0	0.843268179766
4850000.0	4950000.0	0.621445464184
4900000.0	5000000.0	0.893015029709
4950000.0	5050000.0	0.878784899382
5100000.0	5200000.0	0.892076739792
5150000.0	5250000.0	0.871551222703
5200000.0	5300000.0	0.897982876193
5350000.0	5450000.0	0.743559845175
5400000.0	5500000.0	0.738081519088
5450000.0	5550000.0	0.790359705345
5500000.0	5600000.0	0.773488467919
5700000.0	5800000.0	0.755863147589
5750000.0	5850000.0	0.7875543441
5900000.0	6000000.0	0.870224224429
6300000.0	6400000.0	0.886882147994
6450000.0	6550000.0	0.703834276623
7400000.0	7500000.0	0.856115472794
7500000.0	7600000.0	0.89562469771
7550000.0	7650000.0	0.806744410985
8200000.0	8300000.0	0.678962253097
8500000.0	8600000.0	0.899358382178
8550000.0	8650000.0	0.761887902077
8600000.0	8700000.0	0.830107451499
8700000.0	8800000.0	0.855698619305
8750000.0	8850000.0	0.716752630056
8800000.0	8900000.0	0.747336905296
8900000.0	9000000.0	0.792446896005
8950000.0	9050000.0	0.648012269625
9000000.0	9100000.0	0.638616861592
9050000.0	9150000.0	0.649325995209
9100000.0	9200000.0	0.66950125317
9150000.0	9250000.0	0.459838019337
9200000.0	9300000.0	0.130404357287
9250000.0	9350000.0	0.02893538775
9300000.0	9400000.0	0.221018968118
9350000.0	9450000.0	0.557128708464
9400000.0	9500000.0	0.706092938745
9450000.0	9550000.0	0.702708514888
9500000.0	9600000.0	0.721956689625
9550000.0	9650000.0	0.749042517622
9600000.0	9700000.0	0.735202274494
9650000.0	9750000.0	0.790225436783
9700000.0	9800000.0	0.869302512526
9900000.0	10000000.0	0.887327363568
10000000.0	10100000.0	0.805189888623
10100000.0	10200000.0	0.697996333605
10150000.0	10250000.0	0.775792551636
10200000.0	10300000.0	0.83734172887
10250000.0	10350000.0	0.60348325897
10450000.0	10550000.0	0.868103379636
10700000.0	10800000.0	0.7611796689
10750000.0	10850000.0	0.853130266879
10800000.0	10900000.0	0.793182013122
11000000.0	11100000.0	0.74107989102
11050000.0	11150000.0	0.836983864066
11100000.0	11200000.0	0.876391487245
11150000.0	11250000.0	0.898723769703
11350000.0	11450000.0	0.866585429825
11400000.0	11500000.0	0.875313548942
11600000.0	11700000.0	0.837595406292
11700000.0	11800000.0	0.870283683787
11750000.0	11850000.0	0.865078791284
11900000.0	12000000.0	0.79392010689
12000000.0	12100000.0	0.883114911278
12050000.0	12150000.0	0.811700666003
12100000.0	12200000.0	0.894848001137
12200000.0	12300000.0	0.832915142765
12300000.0	12400000.0	0.547632550035
12350000.0	12450000.0	0.824668833657
12450000.0	12550000.0	0.820270592759
12550000.0	12650000.0	0.627423320889
